"","finalyear","team","initialyear","ra3","ra3playoff","ra3_rescaled","ra3playoff_rescaled","sum"
"21",1906,"CHW",1904,0.826699485220602,1.66666666666667,0.7165579126915,0.333333333333333,1.04989124602483
"22",1906,"CIN",1904,0.0628483215505192,0,0.541039357440492,0,0.541039357440492
"23",1906,"CLE",1904,0.397253790393766,0,0.617879411564902,0,0.617879411564902
"24",1906,"DET",1904,-0.268422953454807,0,0.464919481801724,0,0.464919481801724
"25",1906,"LAD",1904,-1.05675067159296,0,0.283776677113015,0,0.283776677113015
"26",1906,"MIN",1904,-1.2476723792768,0,0.239906478450601,0,0.239906478450601
"27",1906,"NYY",1904,0.421782800969949,0,0.623515714424457,0,0.623515714424457
"28",1906,"OAK",1904,0.43175355804421,1.33333333333333,0.625806805882673,0.266666666666667,0.89247347254934
"29",1906,"PHI",1904,-0.364549417687954,0,0.442831437787332,0,0.442831437787332
"30",1906,"PIT",1904,0.869293928885475,0,0.726345310511068,0,0.726345310511068
"31",1906,"SFG",1904,1.42386909793755,1.66666666666667,0.853776198987328,0.333333333333333,1.18710953232066
"32",1906,"STL",1904,-0.773245190063196,0,0.348920876520608,0,0.348920876520608
"33",1907,"ATL",1905,-1.28515375146469,0,0.231293967783424,0,0.231293967783424
"34",1907,"BAL",1905,-0.543843577281065,0,0.401633029833713,0,0.401633029833713
"35",1907,"BOS",1905,-0.743354348603157,0,0.355789226740951,0,0.355789226740951
"36",1907,"CHC",1905,1.6409568016064,3,0.903658848805707,0.6,1.50365884880571
"37",1907,"CHW",1905,0.84417091779831,1.66666666666667,0.720572517564877,0.333333333333333,1.05390585089821
"38",1907,"CIN",1905,-0.326443029344836,0,0.451587565349778,0,0.451587565349778
"39",1907,"CLE",1905,0.426354811341772,0,0.624566275964744,0,0.624566275964744
"40",1907,"DET",1905,0.318208423507366,1.33333333333333,0.599716280767893,0.266666666666667,0.86638294743456
"41",1907,"LAD",1905,-0.911353766941964,0,0.317186136777508,0,0.317186136777508
"42",1907,"MIN",1905,-1.11327944858693,0,0.270787432951344,0,0.270787432951344
"43",1907,"NYY",1905,0.0439125003085012,0,0.536688263739303,0,0.536688263739303
"44",1907,"OAK",1905,0.608141274565667,1.33333333333333,0.666337368170646,0.266666666666667,0.933004034837313
"45",1907,"PHI",1905,0.21372470973518,0,0.575707898820236,0,0.575707898820236
"46",1907,"PIT",1905,1.00222709262061,0,0.756890838165476,0,0.756890838165476
"47",1907,"SFG",1905,1.04558172100332,1.66666666666667,0.766852912060364,0.333333333333333,1.1001862453937
"48",1907,"STL",1905,-1.21985033026448,0,0.246299459281189,0,0.246299459281189
"49",1908,"ATL",1906,-1.06956684337573,0,0.280831763153138,0,0.280831763153138
"50",1908,"BAL",1906,0.00621586144964813,0,0.528026288861194,0,0.528026288861194
"51",1908,"BOS",1906,-0.813914347157229,0,0.339575873153559,0,0.339575873153559
"52",1908,"CHC",1906,1.77084969616005,4.66666666666667,0.933505780084685,0.933333333333333,1.86683911341802
"53",1908,"CHW",1906,0.758228118860252,1.66666666666667,0.700824487292384,0.333333333333333,1.03415782062572
"54",1908,"CIN",1906,-0.455564548920881,0,0.42191788145624,0,0.42191788145624
"55",1908,"CLE",1906,0.688753548323357,0,0.684860544541114,0,0.684860544541114
"56",1908,"DET",1906,0.522651157509416,2.66666666666667,0.64669335563572,0.533333333333333,1.18002668896905
"57",1908,"LAD",1906,-0.834025122684117,0,0.334954797172609,0,0.334954797172609
"58",1908,"MIN",1906,-1.07034951335169,0,0.280651920390631,0,0.280651920390631
"59",1908,"NYY",1906,-0.362331064972205,0,0.443341173298939,0,0.443341173298939
"60",1908,"OAK",1906,0.129769942006321,0,0.556416680531842,0,0.556416680531842
"61",1908,"PHI",1906,0.203542786330401,0,0.573368285331796,0,0.573368285331796
"62",1908,"PIT",1906,1.03522388985381,0,0.76447287829808,0,0.76447287829808
"63",1908,"SFG",1906,0.904710509297924,0,0.734483371067338,0,0.734483371067338
"64",1908,"STL",1906,-1.41419406932934,0,0.201642942507883,0,0.201642942507883
"65",1909,"ATL",1907,-1.11569495508785,0,0.270232395227496,0,0.270232395227496
"66",1909,"BAL",1907,-0.24470999182311,0,0.470368272042902,0,0.470368272042902
"67",1909,"BOS",1907,-0.170947858554443,0,0.487317415644836,0,0.487317415644836
"68",1909,"CHC",1907,1.52575172512654,3.33333333333333,0.877186900417002,0.666666666666667,1.54385356708367
"69",1909,"CHW",1907,0.489346659367046,0,0.639040611651902,0,0.639040611651902
"70",1909,"CIN",1907,-0.245103093630513,0,0.470277944679951,0,0.470277944679951
"71",1909,"CLE",1907,0.376020569888779,0,0.61300041895009,0,0.61300041895009
"72",1909,"DET",1907,0.950075509383359,4,0.744907390369345,0.8,1.54490739036935
"73",1909,"LAD",1907,-1.01028703136562,0,0.294453143147604,0,0.294453143147604
"74",1909,"MIN",1907,-1.26704400023899,0,0.235455246213398,0,0.235455246213398
"75",1909,"NYY",1907,-0.644069343894844,0,0.378603043637903,0,0.378603043637903
"76",1909,"OAK",1907,0.389546250753193,0,0.616108364682217,0,0.616108364682217
"77",1909,"PHI",1907,0.2463561984937,0,0.583205997972257,0,0.583205997972257
"78",1909,"PIT",1907,1.27915701664147,1.66666666666667,0.820524098781816,0.333333333333333,1.15385743211515
"79",1909,"SFG",1907,0.80894042744692,0,0.712477216986228,0,0.712477216986228
"80",1909,"STL",1907,-1.36733808250564,0,0.212409562372205,0,0.212409562372205
"81",1910,"ATL",1908,-1.25137149269513,0,0.239056492126333,0,0.239056492126333
"82",1910,"BAL",1908,-0.72612851416209,0,0.359747397806061,0,0.359747397806061
"83",1910,"BOS",1908,0.249946852859687,0,0.584031062456934,0,0.584031062456934
"84",1910,"CHC",1908,1.45104097122225,3,0.860019781728604,0.6,1.4600197817286
"85",1910,"CHW",1908,0.0769863370052964,0,0.544288006084052,0,0.544288006084052
"86",1910,"CIN",1908,-0.0891688627651608,0,0.506108682678911,0,0.506108682678911
"87",1910,"CLE",1908,0.0658474237328244,0,0.541728494417857,0,0.541728494417857
"88",1910,"DET",1908,0.807516851478983,2.66666666666667,0.712150106144396,0.533333333333333,1.24548343947773
"89",1910,"LAD",1908,-1.06074431287378,0,0.282859013854598,0,0.282859013854598
"90",1910,"MIN",1908,-0.953177648939248,0,0.307575799460116,0,0.307575799460116
"91",1910,"NYY",1908,-0.301132112716949,0,0.45740353543649,0,0.45740353543649
"92",1910,"OAK",1908,0.657350025641532,1.66666666666667,0.677644608776321,0.333333333333333,1.01097794210965
"93",1910,"PHI",1908,0.12076546069599,0,0.554347620974767,0,0.554347620974767
"94",1910,"PIT",1908,1.15679373478282,1.66666666666667,0.792407330137503,0.333333333333333,1.12574066347084
"95",1910,"SFG",1908,0.9713295701904,0,0.74979117169154,0,0.74979117169154
"96",1910,"STL",1908,-1.17585428345742,0,0.256408919002672,0,0.256408919002672
"97",1911,"ATL",1909,-1.63734618549921,0,0.150366805356825,0,0.150366805356825
"98",1911,"BAL",1909,-1.48411868814641,0,0.185575587170906,0,0.185575587170906
"99",1911,"BOS",1909,0.322558822878518,0,0.600715920290233,0,0.600715920290233
"100",1911,"CHC",1909,1.33852143507022,1.33333333333333,0.834164919731632,0.266666666666667,1.1008315863983
"101",1911,"CHW",1909,-0.12589329227076,0,0.497670103128584,0,0.497670103128584
"102",1911,"CIN",1909,-0.140618458912597,0,0.494286538243525,0,0.494286538243525
"103",1911,"CLE",1909,-0.115035901582212,0,0.500164926227751,0,0.500164926227751
"104",1911,"DET",1909,0.810350998133393,1.33333333333333,0.712801339460271,0.266666666666667,0.979468006126937
"105",1911,"LAD",1909,-0.84224369004622,0,0.333066325781535,0,0.333066325781535
"106",1911,"MIN",1909,-1.00937699964659,0,0.294662251230635,0,0.294662251230635
"107",1911,"NYY",1909,0.201567992765329,0,0.572914515108032,0,0.572914515108032
"108",1911,"OAK",1909,1.33681218857195,3.33333333333333,0.833772167203112,0.666666666666667,1.50043883386978
"109",1911,"PHI",1909,0.0568190697073547,0,0.539653949362206,0,0.539653949362206
"110",1911,"PIT",1909,0.921004258224517,1.66666666666667,0.738227366504194,0.333333333333333,1.07156069983753
"111",1911,"SFG",1909,1.02132282780679,1.33333333333333,0.761278677067535,0.266666666666667,1.0279453437342
"112",1911,"STL",1909,-0.654324377054064,0,0.376246630910181,0,0.376246630910181
"113",1912,"ATL",1910,-1.58728205425989,0,0.161870596151359,0,0.161870596151359
"114",1912,"BAL",1910,-1.67190978054063,0,0.142424744711395,0,0.142424744711395
"115",1912,"BOS",1910,0.666788037668146,1.66666666666667,0.679813285495217,0.333333333333333,1.01314661882855
"116",1912,"CHC",1910,1.16661438362295,1.33333333333333,0.794663929561617,0.266666666666667,1.06133059622828
"117",1912,"CHW",1910,-0.122315395954414,0,0.49849223605467,0,0.49849223605467
"118",1912,"CIN",1910,-0.176671315295647,0,0.486002273499302,0,0.486002273499302
"119",1912,"CLE",1910,-0.0549360230376015,0,0.513974742006819,0,0.513974742006819
"120",1912,"DET",1910,0.326451152462184,0,0.601610304036149,0,0.601610304036149
"121",1912,"LAD",1910,-0.841121699978323,0,0.333324137885633,0,0.333324137885633
"122",1912,"MIN",1910,-0.187705790174702,0,0.483466759801294,0,0.483466759801294
"123",1912,"NYY",1910,-0.250210233826161,0,0.469104420423867,0,0.469104420423867
"124",1912,"OAK",1910,1.29058217000928,3.33333333333333,0.82314938300997,0.666666666666667,1.48981604967664
"125",1912,"PHI",1910,0.0317384417743534,0,0.533890895263502,0,0.533890895263502
"126",1912,"PIT",1910,0.690048610863365,0,0.685158125427016,0,0.685158125427016
"127",1912,"SFG",1910,1.26434608029753,2.66666666666667,0.817120825640865,0.533333333333333,1.3504541589742
"128",1912,"STL",1910,-0.544416583630437,0,0.401501363808478,0,0.401501363808478
"129",1913,"ATL",1911,-1.25563050984647,0,0.238077850510341,0,0.238077850510341
"130",1913,"BAL",1911,-1.48288134793639,0,0.185859904556733,0,0.185859904556733
"131",1913,"BOS",1911,0.643519590379317,1.66666666666667,0.674466636245582,0.333333333333333,1.00779996957892
"132",1913,"CHC",1911,0.869235321485939,0,0.726331843638747,0,0.726331843638747
"133",1913,"CHW",1911,0.100015997915727,0,0.549579786738674,0,0.549579786738674
"134",1913,"CIN",1911,-0.409116864403136,0,0.43259068117044,0,0.43259068117044
"135",1913,"CLE",1911,0.283076253410114,0,0.5916435723247,0,0.5916435723247
"136",1913,"DET",1911,-0.0882119583915619,0,0.50632856121174,0,0.50632856121174
"137",1913,"LAD",1911,-0.824795697330088,0,0.337075544617901,0,0.337075544617901
"138",1913,"MIN",1911,0.342039179809531,0,0.605192137997197,0,0.605192137997197
"139",1913,"NYY",1911,-0.905732930784531,0,0.318477698653142,0,0.318477698653142
"140",1913,"OAK",1911,1.21187803064041,3.33333333333333,0.805064659844888,0.666666666666667,1.47173132651155
"141",1913,"PHI",1911,0.269928388628261,0,0.588622441584965,0,0.588622441584965
"142",1913,"PIT",1911,0.541601460047486,0,0.651047776864943,0,0.651047776864943
"143",1913,"SFG",1911,1.52315214603033,4,0.876589566291025,0.8,1.67658956629103
"144",1913,"STL",1911,-0.818077059654933,0,0.338619360526136,0,0.338619360526136
"145",1914,"ATL",1912,-0.128802845879304,1.66666666666667,0.497001542720371,0.333333333333333,0.830334876053704
"146",1914,"BAL",1912,-1.00454454214154,0,0.295772658597855,0,0.295772658597855
"147",1914,"BOS",1912,0.994380279298893,1.66666666666667,0.755087788824117,0.333333333333333,1.08842112215745
"148",1914,"CHC",1912,0.579312777339238,0,0.659713124569407,0,0.659713124569407
"149",1914,"CHW",1912,-0.102172605086975,0,0.503120668555564,0,0.503120668555564
"150",1914,"CIN",1912,-0.741491407158171,0,0.356217295462311,0,0.356217295462311
"151",1914,"CLE",1912,-0.499198389911127,0,0.411891649783222,0,0.411891649783222
"152",1914,"DET",1912,-0.262279883847179,0,0.466331043050328,0,0.466331043050328
"153",1914,"LAD",1912,-0.625075965179306,0,0.382967362958265,0,0.382967362958265
"154",1914,"MIN",1912,0.70560529606412,0,0.688732757555364,0,0.688732757555364
"155",1914,"NYY",1912,-1.08750848134618,0,0.276709113970697,0,0.276709113970697
"156",1914,"OAK",1912,1.31170035888759,3,0.828001943531877,0.6,1.42800194353188
"157",1914,"PHI",1912,0.136144603479332,0,0.557881457212395,0,0.557881457212395
"158",1914,"PIT",1912,0.148800706832419,0,0.56078959047355,0,0.56078959047355
"159",1914,"SFG",1912,1.25418461890009,2.66666666666667,0.814785913934836,0.533333333333333,1.34811924726817
"160",1914,"STL",1912,-0.679054520251888,0,0.370564111576994,0,0.370564111576994
"161",1915,"ATL",1913,0.462358935361998,1.66666666666667,0.632839342933373,0.333333333333333,0.966172676266707
"162",1915,"BAL",1913,-0.861923056953186,0,0.328544379344785,0,0.328544379344785
"163",1915,"BOS",1913,0.989271780566432,1.66666666666667,0.75391395240196,0.333333333333333,1.08724728573529
"164",1915,"CHC",1913,0.231949734538771,0,0.579895664938927,0,0.579895664938927
"165",1915,"CHW",1913,0.221629482248194,0,0.577524266087919,0,0.577524266087919
"166",1915,"CIN",1913,-0.83502016050299,0,0.334726156295047,0,0.334726156295047
"167",1915,"CLE",1913,-0.893718901838184,0,0.321238295355352,0,0.321238295355352
"168",1915,"DET",1913,0.378986708341125,0,0.613681981485557,0,0.613681981485557
"169",1915,"LAD",1913,-0.209724834961257,0,0.478407199624185,0,0.478407199624185
"170",1915,"MIN",1913,0.616235189191286,0,0.668197196719689,0,0.668197196719689
"171",1915,"NYY",1913,-0.760234319673338,0,0.351910528539221,0,0.351910528539221
"172",1915,"OAK",1913,0.337907045774929,3,0.604242651722447,0.6,1.20424265172245
"173",1915,"PHI",1913,0.488208804367046,1.33333333333333,0.638779154086366,0.266666666666667,0.905445820753032
"174",1915,"PIT",1913,-0.235666474981829,0,0.472446301226943,0,0.472446301226943
"175",1915,"SFG",1913,0.598199096707724,1.33333333333333,0.664052843675991,0.266666666666667,0.930719510342658
"176",1915,"STL",1913,-0.528459028186715,0,0.405168108339392,0,0.405168108339392
"177",1916,"ATL",1914,0.876039346566467,1.66666666666667,0.727895279958315,0.333333333333333,1.06122861329165
"178",1916,"BAL",1914,-0.395263146400912,0,0.435774003634625,0,0.435774003634625
"179",1916,"BOS",1914,1.22375285054402,3.33333333333333,0.807793268941109,0.666666666666667,1.47445993560778
"180",1916,"CHC",1914,-0.244998671168184,0,0.470301938987475,0,0.470301938987475
"181",1916,"CHW",1914,0.435647923424263,0,0.626701657416109,0,0.626701657416109
"182",1916,"CIN",1914,-0.928802168617256,0,0.31317682397006,0,0.31317682397006
"183",1916,"CLE",1914,-1.1130615201821,0,0.270837508778393,0,0.270837508778393
"184",1916,"DET",1914,0.816573817417049,0,0.714231225676595,0,0.714231225676595
"185",1916,"LAD",1914,0.399312459934198,1.33333333333333,0.618352454901957,0.266666666666667,0.885019121568624
"186",1916,"MIN",1914,0.286830271432408,0,0.592506174688875,0,0.592506174688875
"187",1916,"NYY",1914,-0.272250763052058,0,0.464039923528804,0,0.464039923528804
"188",1916,"OAK",1914,-0.977551694763129,1.33333333333333,0.301975104570715,0.266666666666667,0.568641771237382
"189",1916,"PHI",1914,0.523027904316239,1.33333333333333,0.646779924928763,0.266666666666667,0.91344659159543
"190",1916,"PIT",1914,-0.533415539461908,0,0.404029195761283,0,0.404029195761283
"191",1916,"SFG",1914,0.23799934293753,0,0.581285750568806,0,0.581285750568806
"192",1916,"STL",1914,-0.333840412926626,0,0.44988778646527,0,0.44988778646527
"193",1917,"ATL",1915,0.298708451334177,0,0.595235555849143,0,0.595235555849143
"194",1917,"BAL",1915,-0.693905411574848,0,0.367151657537294,0,0.367151657537294
"195",1917,"BOS",1915,1.14761215817113,3.33333333333333,0.790297577428522,0.666666666666667,1.45696424409519
"196",1917,"CHC",1915,-0.338820652033932,0,0.448743421679964,0,0.448743421679964
"197",1917,"CHW",1915,1.16589569252997,1.66666666666667,0.794498787936767,0.333333333333333,1.1278321212701
"198",1917,"CIN",1915,-0.437914550325472,0,0.425973517424331,0,0.425973517424331
"199",1917,"CLE",1915,-0.143478208619332,0,0.493629421830303,0,0.493629421830303
"200",1917,"DET",1915,0.761306822029474,0,0.701531915071524,0,0.701531915071524
"201",1917,"LAD",1915,0.294243224274244,1.33333333333333,0.594209531094973,0.266666666666667,0.86087619776164
"202",1917,"MIN",1915,0.111085098514756,0,0.552123256772463,0,0.552123256772463
"203",1917,"NYY",1915,-0.217488733580645,0,0.47662320251375,0,0.47662320251375
"204",1917,"OAK",1915,-2.08739564251122,0,0.0469539492361177,0,0.0469539492361177
"205",1917,"PHI",1915,0.841240798436217,1.33333333333333,0.719899231535337,0.266666666666667,0.986565898202003
"206",1917,"PIT",1915,-0.917198013537072,0,0.315843239407325,0,0.315843239407325
"207",1917,"SFG",1915,0.539353659044629,1.33333333333333,0.650531274693738,0.266666666666667,0.917197941360404
"208",1917,"STL",1915,-0.32324469215206,0,0.452322482765606,0,0.452322482765606
"209",1918,"ATL",1916,-0.177627866549927,0,0.485782476106617,0,0.485782476106617
"210",1918,"BAL",1916,-0.571188835651772,0,0.39534960647787,0,0.39534960647787
"211",1918,"BOS",1916,1.02817097234453,3.33333333333333,0.762852251204202,0.666666666666667,1.42951891787087
"212",1918,"CHC",1916,0.448038080373969,1.33333333333333,0.629548681222025,0.266666666666667,0.896215347888692
"213",1918,"CHW",1916,0.609816995181737,1.66666666666667,0.666722417085311,0.333333333333333,1.00005575041864
"214",1918,"CIN",1916,-0.149063930498566,0,0.492345928551892,0,0.492345928551892
"215",1918,"CLE",1916,0.615428837050937,0,0.668011912243565,0,0.668011912243565
"216",1918,"DET",1916,-0.0128936215143256,0,0.523635290979728,0,0.523635290979728
"217",1918,"LAD",1916,0.0176568741809498,1.33333333333333,0.530655217271223,0.266666666666667,0.79732188393789
"218",1918,"MIN",1916,0.234195693568324,0,0.580411743859493,0,0.580411743859493
"219",1918,"NYY",1916,-0.156142758716934,0,0.490719347666961,0,0.490719347666961
"220",1918,"OAK",1916,-1.73756844075544,0,0.12733762600459,0,0.12733762600459
"221",1918,"PHI",1916,0.282034468165445,0,0.591404189772545,0,0.591404189772545
"222",1918,"PIT",1916,-0.772785016721447,0,0.349026615654029,0,0.349026615654029
"223",1918,"SFG",1916,0.972641901882814,1.33333333333333,0.750092720702156,0.266666666666667,1.01675938736882
"224",1918,"STL",1916,-0.630713352340284,0,0.381671997974947,0,0.381671997974947
"225",1919,"ATL",1917,-0.695335571866648,0,0.366823033742328,0,0.366823033742328
"226",1919,"BAL",1917,-0.672547393239958,0,0.37205932633386,0,0.37205932633386
"227",1919,"BOS",1917,0.65061739322442,1.66666666666667,0.676097577140983,0.333333333333333,1.00943091047432
"228",1919,"CHC",1917,0.765053425244636,1.33333333333333,0.702392813653212,0.266666666666667,0.969059480319879
"229",1919,"CHW",1917,0.721758619684284,3,0.692444485911829,0.6,1.29244448591183
"230",1919,"CIN",1917,0.743753579635939,1.66666666666667,0.697498511849251,0.333333333333333,1.03083184518258
"231",1919,"CLE",1917,0.902009139566168,0,0.733862647377871,0,0.733862647377871
"232",1919,"DET",1917,-0.0207948545045454,0,0.521819737027461,0,0.521819737027461
"233",1919,"LAD",1917,-0.362933837034634,0,0.443202667675625,0,0.443202667675625
"234",1919,"MIN",1917,-0.0266158815551648,0,0.520482175069588,0,0.520482175069588
"235",1919,"NYY",1917,-0.0147784692241107,0,0.5232021886129,0,0.5232021886129
"236",1919,"OAK",1917,-1.55165954719563,0,0.170055974758753,0,0.170055974758753
"237",1919,"PHI",1917,-0.481433216327763,0,0.415973750785928,0,0.415973750785928
"238",1919,"PIT",1917,-0.494367454528157,0,0.413001707395567,0,0.413001707395567
"239",1919,"SFG",1917,1.12824319588853,1.33333333333333,0.785846956105622,0.266666666666667,1.05251362277229
"240",1919,"STL",1917,-0.590969127767368,0,0.390804469336374,0,0.390804469336374
"241",1920,"ATL",1918,-0.928183816618477,0,0.313318909568177,0,0.313318909568177
"242",1920,"BAL",1918,-0.234129106413833,0,0.472799559456788,0,0.472799559456788
"243",1920,"BOS",1918,0.228414534740132,1.66666666666667,0.579083342865344,0.333333333333333,0.912416676198678
"244",1920,"CHC",1918,0.784506073267294,1.33333333333333,0.70686266437693,0.266666666666667,0.973529331043596
"245",1920,"CHW",1918,0.6184193970648,1.33333333333333,0.668699086392129,0.266666666666667,0.935365753058796
"246",1920,"CIN",1918,0.83097445876501,1.66666666666667,0.717540220784933,0.333333333333333,1.05087355411827
"247",1920,"CLE",1918,1.12416373690002,1.66666666666667,0.784909573560533,0.333333333333333,1.11824290689387
"248",1920,"DET",1918,-0.416390009233041,0,0.430919450002128,0,0.430919450002128
"249",1920,"LAD",1918,0.163531572569191,1.33333333333333,0.564174464902872,0.266666666666667,0.830841131569539
"250",1920,"MIN",1918,-0.168101911485029,0,0.487971360472968,0,0.487971360472968
"251",1920,"NYY",1918,0.534376808083194,0,0.649387688440293,0,0.649387688440293
"252",1920,"OAK",1918,-1.71041074875654,0,0.133577950154516,0,0.133577950154516
"253",1920,"PHI",1918,-1.0636706367525,0,0.282186599955373,0,0.282186599955373
"254",1920,"PIT",1918,0.152780221689641,0,0.561704007746915,0,0.561704007746915
"255",1920,"SFG",1918,0.841576799617072,0,0.719976438253911,0,0.719976438253911
"256",1920,"STL",1918,-0.757857373436928,0,0.352456705843343,0,0.352456705843343
"257",1921,"ATL",1919,-0.538760279150001,0,0.402801075634138,0,0.402801075634138
"258",1921,"BAL",1919,0.03298413821689,0,0.534177132753571,0,0.534177132753571
"259",1921,"BOS",1919,-0.219555212587087,0,0.476148364709059,0,0.476148364709059
"260",1921,"CHC",1919,-0.224929134458498,0,0.474913539067936,0,0.474913539067936
"261",1921,"CHW",1919,0.475179018125713,1.33333333333333,0.635785155562727,0.266666666666667,0.902451822229394
"262",1921,"CIN",1919,0.502809309544936,1.66666666666667,0.642134074123988,0.333333333333333,0.975467407457322
"263",1921,"CLE",1919,1.18798641349929,1.66666666666667,0.79957481794549,0.333333333333333,1.13290815127882
"264",1921,"DET",1919,-0.281609836362504,0,0.461889385434387,0,0.461889385434387
"265",1921,"LAD",1919,0.370949001805395,1.33333333333333,0.611835068492842,0.266666666666667,0.878501735159509
"266",1921,"MIN",1919,-0.397746922397143,0,0.43520327887153,0,0.43520327887153
"267",1921,"NYY",1919,1.13127636840813,1.33333333333333,0.786543921802327,0.266666666666667,1.05321058846899
"268",1921,"OAK",1919,-1.89498114533968,0,0.091167162698584,0,0.091167162698584
"269",1921,"PHI",1919,-1.39643420811569,0,0.205723822828469,0,0.205723822828469
"270",1921,"PIT",1919,0.393597617059964,0,0.61703929206019,0,0.61703929206019
"271",1921,"SFG",1919,0.973025343120789,1.66666666666667,0.750180828248906,0.333333333333333,1.08351416158224
"272",1921,"STL",1919,-0.113790471370512,0,0.500451102543007,0,0.500451102543007
"273",1922,"ATL",1920,-0.906043858848321,0,0.318406253262811,0,0.318406253262811
"274",1922,"BAL",1920,0.502702992591996,0,0.642109644498341,0,0.642109644498341
"275",1922,"BOS",1920,-0.561617186397653,0,0.397548990504963,0,0.397548990504963
"276",1922,"CHC",1920,-0.255737844075538,0,0.467834280099278,0,0.467834280099278
"277",1922,"CHW",1920,0.102315181275265,0,0.550108095603956,0,0.550108095603956
"278",1922,"CIN",1920,0.201481225313885,0,0.572894577588206,0,0.572894577588206
"279",1922,"CLE",1920,0.922370529492023,1.66666666666667,0.738541309809329,0.333333333333333,1.07187464314266
"280",1922,"DET",1920,-0.439977767526578,0,0.425499429120836,0,0.425499429120836
"281",1922,"LAD",1920,0.357996392300249,1.33333333333333,0.608858803723996,0.266666666666667,0.875525470390662
"282",1922,"MIN",1920,-0.328673184946856,0,0.451075117758063,0,0.451075117758063
"283",1922,"NYY",1920,1.36295160766102,2.66666666666667,0.839778511490878,0.533333333333333,1.37311184482421
"284",1922,"OAK",1920,-1.52369354592363,0,0.176482033096904,0,0.176482033096904
"285",1922,"PHI",1920,-1.45659358866434,0,0.191900334613877,0,0.191900334613877
"286",1922,"PIT",1920,0.574048372397301,0,0.658503463848036,0,0.658503463848036
"287",1922,"SFG",1920,1.03651882341895,3.33333333333333,0.764770429547994,0.666666666666667,1.43143709621466
"288",1922,"STL",1920,0.41195185193223,0,0.621256748209683,0,0.621256748209683
"289",1923,"ATL",1921,-1.11737058924656,0,0.269847366179098,0,0.269847366179098
"290",1923,"BAL",1921,0.456082345920899,0,0.631397101351503,0,0.631397101351503
"291",1923,"BOS",1921,-0.832552109999658,0,0.335293267637196,0,0.335293267637196
"292",1923,"CHC",1921,-0.0604047032046485,0,0.512718142700957,0,0.512718142700957
"293",1923,"CHW",1921,-0.525776119453944,0,0.405784590040335,0,0.405784590040335
"294",1923,"CIN",1921,0.430509064085127,0,0.625520844700567,0,0.625520844700567
"295",1923,"CLE",1921,0.56457598510873,0,0.656326888343877,0,0.656326888343877
"296",1923,"DET",1921,0.0772327292493568,0,0.544344622363191,0,0.544344622363191
"297",1923,"LAD",1921,-0.0308169854351844,0,0.519516840828376,0,0.519516840828376
"298",1923,"MIN",1921,-0.167034741976318,0,0.488216575849059,0,0.488216575849059
"299",1923,"NYY",1921,1.46339753410598,4.33333333333333,0.862859086253325,0.866666666666667,1.72952575291999
"300",1923,"OAK",1921,-1.04820534069269,0,0.285740232587031,0,0.285740232587031
"301",1923,"PHI",1921,-1.76523700698902,0,0.120979912614654,0,0.120979912614654
"302",1923,"PIT",1921,0.774733242364615,0,0.704617052610746,0,0.704617052610746
"303",1923,"SFG",1921,1.27089839128661,4.66666666666667,0.818626422821386,0.933333333333333,1.75195975615472
"304",1923,"STL",1921,0.509968304876682,0,0.643779075895851,0,0.643779075895851
"305",1924,"ATL",1922,-1.75481707297424,0,0.123374216441197,0,0.123374216441197
"306",1924,"BAL",1922,0.291900166327227,0,0.593671140679026,0,0.593671140679026
